source,interaction,target,cor,cor_sign
T062126,-->,T160859,0.519783544507781,+
T062665,-->,T000456,0.388776215534721,+
T062665,-->,T018656,0.337128152823038,+
T062665,-->,T136043,0.477583427555272,+
T062665,-->,T193395,0.450221410632028,+
T063079,-->,T064961,0.538238335650661,+
T063079,-->,T099272,0.654135670561464,+
T063079,-->,T189532,0.513895714731849,+
T063087,-->,T053910,0.845465808203987,+
T063207,-->,T106310,0.49040015007788,+
T063207,-->,T200111,0.355445194876693,+
T063319,-->,T019402,0.361609088990088,+
T063319,-->,T084439,0.389065384933462,+
T063319,-->,T148898,0.442887771221304,+
T063461,-->,T064958,0.539038990737081,+
T063932,-->,T016692,0.810907245444526,+
T063932,-->,T027141,0.747795044809199,+
T063932,-->,T064964,0.617771141821086,+
T063932,-->,T140997,0.67390544271584,+
T064217,-->,T064218,0.740181200325316,+
T064217,-->,T136043,0.439100551756913,+
T064218,-->,T017334,0.516730048544346,+
T064218,-->,T019402,0.433541852966616,+
T064218,-->,T021001,0.535605724320083,+
T064218,-->,T028981,0.466818370732344,+
T064218,-->,T060493,0.395005819957902,+
T064218,-->,T079062,0.377439050135258,+
T064218,-->,T176303,0.401091474165447,+
T064524,-->,T076042,0.297378576299986,+
T064524,-->,T100654,0.412192771911795,+
T064525,-->,T196708,0.336933576993683,+
T064958,-->,T062124,0.597466026728836,+
T064958,-->,T078232,0.743991537731327,+
T064958,-->,T093327,0.720829924389725,+
T064958,-->,T121697,0.733765931195358,+
T064958,-->,T163648,0.635387241798217,+
T064964,-->,T064961,0.480675263233464,+
T066047,-->,T000394,0.625406920739981,+
T066047,-->,T032475,0.710672987813992,+
T066047,-->,T041966,0.732331715444377,+
T066047,-->,T104383,0.713790468386994,+
T066047,-->,T198042,0.655834157766452,+
T066846,-->,T099272,0.407609710140915,+
T066846,-->,T105234,0.309729644569976,+
T066846,-->,T165231,0.360713310591192,+
T067439,-->,T095084,0.432315973414539,+
T068317,-->,T068321,0.477921445042325,+
T068971,-->,T068972,0.622097546191733,+
T068971,-->,T189435,0.367197037850883,+
T068972,-->,T133796,0.427801791940962,+
T069157,-->,T063319,0.356615156144353,+
T069157,-->,T134710,0.364828470064667,+
T069374,-->,T010793,0.327948502033777,+
T069374,-->,T193801,0.345048876690854,+
T069423,-->,T105234,0.560446746237864,+
T069423,-->,T200455,0.53489432746685,+
T069636,-->,T069423,0.587350462176294,+
T069636,-->,T093775,0.581168197321227,+
T069636,-->,T105254,0.324519979271136,+
T069756,-->,T050037,0.842513829055641,+
T069756,-->,T163150,0.769690842382465,+
T070178,-->,T016750,0.786991597630501,+
T070178,-->,T049931,0.849473480234366,+
T070619,-->,T164776,0.804260189188054,+
T070684,-->,T071145,0.574025035102166,+
T070684,-->,T121125,-0.479965727467951,-
T070684,-->,T170367,-0.409212790225557,-
T070685,-->,T070684,0.847067774943246,+
T070685,-->,T178924,0.829634504125025,+
T070685,-->,T200112,0.760848459659502,+
T071145,-->,T085803,0.535694161089012,+
T071261,-->,T074910,0.409851365633183,+
T072526,-->,T016361,0.220773825719207,+
T072526,-->,T028981,0.237500719217168,+
T072540,-->,T150934,0.337239475963031,+
T072583,-->,T101302,0.411269498539837,+
T072583,-->,T121125,0.430678679090218,+
T072583,-->,T126229,0.383309744760971,+
T072585,-->,T072587,0.46902369322267,+
T072585,-->,T089039,0.515526714060243,+
T072585,-->,T174478,0.389712708887081,+
T072695,-->,T092609,0.538976846218868,+
T072695,-->,T200603,0.460317066539687,+
T073588,-->,T005308,0.516326544644542,+
T073892,-->,T078346,0.571250398901683,+
T074126,-->,T064958,0.694042820050364,+
T074126,-->,T098701,-0.445928099390731,-
T074199,-->,T001802,0.288006490019674,+
T074199,-->,T030586,0.356764469783253,+
T074199,-->,T074201,0.608845035732137,+
T074200,-->,T061257,0.393228175146955,+
T074201,-->,T023101,0.57688284732984,+
T074201,-->,T043456,0.724513770462484,+
T074201,-->,T051706,-0.393230182540461,-
T074201,-->,T099272,0.680442369401066,+
T074201,-->,T177132,0.662636582159575,+
T074413,-->,T074201,0.661429598023406,+
T074413,-->,T198309,0.538246218068283,+
T074415,-->,T124866,0.649746927886378,+
T074528,-->,T061257,0.215029264018921,+
T074528,-->,T069636,0.306838536490246,+
T074538,-->,T168717,0.4624753974611,+
T074538,-->,T200604,0.569149012799573,+
T074539,-->,T016575,0.471382287260351,+
T074539,-->,T051182,0.408540363334267,+
T074539,-->,T074538,0.296637886616259,+
T074539,-->,T121691,0.454296989558443,+
T074539,-->,T135186,0.2255205860504,+
T074548,-->,T074538,0.212256309380267,+
T074548,-->,T074539,0.356291010271779,+
T074910,-->,T074911,0.531615354591754,+
T074911,-->,T019300,0.457062379433192,+
T074911,-->,T021676,0.53412671592938,+
T074911,-->,T135660,0.464054550750932,+
T074914,-->,T017334,0.454471358761012,+
T074914,-->,T074911,0.487372532135893,+
T074914,-->,T122153,0.42458342323088,+
T074914,-->,T126517,0.339061038252804,+
T076042,-->,T010793,-0.27083617432071,-
T076042,-->,T054985,0.462430601313082,+
T076042,-->,T082357,0.457937940978402,+
T076052,-->,T016323,0.577019368505115,+
T076052,-->,T092842,0.590413303453448,+
T076052,-->,T163566,0.424870697187516,+
T076126,-->,T105763,0.531455113403536,+
T076279,-->,T069157,0.39246287718626,+
T076279,-->,T110247,0.32173487131333,+
T076279,-->,T183713,0.451899331997533,+
T076906,-->,T056638,0.500243168175193,+
T076906,-->,T190576,0.455717651483668,+
T077777,-->,T112088,0.469811421109466,+
T078232,-->,T063079,0.630941810979516,+
T078232,-->,T063932,0.767703351017439,+
T078232,-->,T093133,0.713119025072947,+
T078232,-->,T099272,0.698778391719248,+
T078346,-->,T074600,0.419130735766115,+
T078346,-->,T174052,0.592038747039949,+
T078346,-->,T187243,-0.356471494390808,-
T078505,-->,T037825,0.107582665903291,+
T079062,-->,T028981,0.386492274453889,+
T079062,-->,T186316,0.369357916439147,+
T079326,-->,T064958,0.739744232574436,+
T079326,-->,T078346,0.753915841108248,+
T079326,-->,T083788,0.563094033493912,+
T079479,-->,T093772,0.457983032950359,+
T081548,-->,T195839,0.268523752499027,+
T081811,-->,T023101,0.334342864833579,+
T081811,-->,T068972,0.0933057680739046,+
T082350,-->,T082357,0.649278059640367,+
T082357,-->,T036271,-0.159130384407229,-
T082357,-->,T051614,0.464411480193982,+
T082357,-->,T082435,0.673606322246747,+
T082357,-->,T106002,0.527674056235532,+
T082357,-->,T106003,0.691708294553481,+
T082365,-->,T125081,0.46721732698785,+
T082435,-->,T152840,0.677374957041059,+
T082875,-->,T052363,0.192661311225066,+
T082875,-->,T074415,0.60543530903038,+
T082876,-->,T082350,0.554503277704271,+
T082876,-->,T082875,0.676025664468492,+
T082924,-->,T189558,0.479448029334852,+
T083186,-->,T027141,0.736951914461467,+
T083186,-->,T082876,0.70074581920804,+
T083375,-->,T095081,0.52447744902007,+
T083419,-->,T023206,0.647070490037677,+
T083587,-->,T030586,0.450073144911657,+
T083591,-->,T016324,0.47246356830267,+
T083592,-->,T016323,0.597830445408665,+
T083592,-->,T125081,0.653204201553873,+
T083738,-->,T152567,0.519987653468861,+
T083738,-->,T200455,0.487080284699399,+
T083742,-->,T104730,0.491949149783142,+
T083742,-->,T169025,0.32915211172241,+
T083761,-->,T074539,0.380580267228826,+
T083761,-->,T074548,0.283650464524235,+
T083761,-->,T124862,0.347756998032783,+
T083778,-->,T083592,0.351786094169746,+
T083778,-->,T099272,0.43098735367522,+
T083788,-->,T067439,-0.390960656843898,-
T083788,-->,T078346,0.530795786505215,+
T084438,-->,T046289,0.59727391807699,+
T084438,-->,T084439,0.836741732741196,+
T084438,-->,T133793,0.40700151060233,+
T084438,-->,T147114,0.481688508717995,+
T084439,-->,T123698,0.48624064871785,+
T084439,-->,T133794,0.436140447179701,+
T085268,-->,T101708,0.400040922795634,+
T085528,-->,T176601,0.293584379525344,+
T085803,-->,T102571,0.654010735663618,+
T086033,-->,T061672,0.559010224733684,+
T086039,-->,T094800,0.562511008267571,+
T086039,-->,T198309,0.445950814866279,+
T086066,-->,T001813,0.382986684200732,+
T086066,-->,T137111,0.48386226554723,+
T086066,-->,T196704,0.392207422526296,+
T086414,-->,T031815,0.599908848484153,+
T086414,-->,T152941,0.748130934714076,+
T086414,-->,T165231,0.691387447724545,+
T086426,-->,T046235,0.459604210205394,+
T086426,-->,T121125,0.515911147708157,+
T086426,-->,T123166,0.440396094793094,+
T086426,-->,T160526,0.47627663791043,+
T087744,-->,T072585,0.354493701500278,+
T087744,-->,T169886,0.425540931253511,+
T087744,-->,T172168,0.474190446262448,+
T088174,-->,T088175,0.867504288845355,+
T088174,-->,T088176,0.747335625029827,+
T088175,-->,T164754,0.351004340049187,+
T088175,-->,T196192,0.471390241087382,+
T088176,-->,T119425,0.245151333288802,+
T088177,-->,T131789,0.322277689593854,+
T088540,-->,T002501,0.351040037016016,+
T088540,-->,T034389,0.430239338058435,+
T088540,-->,T163896,-0.35552911739651,-
T089039,-->,T063319,0.430624400747578,+
T089039,-->,T088173,0.375735458940474,+
T089256,-->,T033629,0.311516513338845,+
T089256,-->,T060493,0.187567498835657,+
T089341,-->,T089342,0.585963657967106,+
T089341,-->,T174478,0.30796843785283,+
T089342,-->,T027962,0.521844165357816,+
T089342,-->,T039452,0.36155601785068,+
T089342,-->,T089343,0.46324229297513,+
T089343,-->,T069033,0.178181835811567,+
T089343,-->,T078452,0.201132117391337,+
T089940,-->,T119423,0.429352783258174,+
T089940,-->,T126229,0.40013668908166,+
T090381,-->,T106088,0.349482851798142,+
T090381,-->,T160859,0.42757272964526,+
T090381,-->,T184743,0.37187653017302,+
T091044,-->,T074510,0.506295653088187,+
T091044,-->,T104569,0.685103826765685,+
T091044,-->,T187532,0.542196475376874,+
T091044,-->,T200603,0.50065513268714,+
T091834,-->,T200455,0.441525116824332,+
T091835,-->,T122634,0.632039038034418,+
T091835,-->,T142401,0.605785413124156,+
T092203,-->,T095081,0.589870713893006,+
T092766,-->,T032475,0.451760815459761,+
T092766,-->,T064958,0.485446177649688,+
T092766,-->,T093327,0.470452153513885,+
T092842,-->,T189558,-0.165394556740091,-
T093133,-->,T015688,0.766657283705006,+
T093133,-->,T059393,0.751293971190642,+
T093133,-->,T093134,0.741125544904897,+
T093133,-->,T165791,0.712173282410811,+
T093327,-->,T015936,0.575663952570267,+
T093327,-->,T093328,0.639323337477747,+
T093328,-->,T100871,0.627646256874405,+
T093328,-->,T104950,0.598367620417988,+
T093535,-->,T165786,0.439179516618507,+
T093757,-->,T020133,0.400694393263269,+
T093757,-->,T198616,-0.265392836279828,-
T093772,-->,T016575,0.373198309158474,+
T093772,-->,T051180,0.371418070788881,+
T093775,-->,T015622,0.491318393088552,+
T094071,-->,T074413,0.719990307840976,+
T094071,-->,T094789,0.825301997933053,+
T094097,-->,T094098,0.721989727941648,+
T094097,-->,T145727,0.455350045707234,+
T094098,-->,T000456,0.555237441965914,+
T094098,-->,T013131,0.401104697161987,+
T094098,-->,T021287,0.538221701702171,+
T094098,-->,T052341,0.506659540685584,+
T094098,-->,T089398,0.402045283994153,+
T094098,-->,T128173,0.408435904329102,+
T094098,-->,T149496,0.629331455792118,+
T094098,-->,T150696,0.456915642444391,+
T094115,-->,T036271,0.498702427998003,+
T094115,-->,T037624,0.129197474522529,+
T094115,-->,T101418,0.539820931917052,+
T094789,-->,T056647,0.838860037956242,+
T094789,-->,T121351,0.801751926132749,+
T094789,-->,T149255,0.82772389648876,+
T094800,-->,T078346,0.627807513183251,+
T094800,-->,T106669,0.722291683495028,+
T094869,-->,T061257,0.397364630226002,+
T094972,-->,T074382,0.534236313685667,+
T095069,-->,T054291,0.515752533003989,+
T095081,-->,T021831,0.73606757267637,+
T095081,-->,T093491,0.471284867781975,+
T095084,-->,T001374,0.566464128066457,+
T095084,-->,T011410,0.3514386926628,+
T095084,-->,T019717,0.48616030798745,+
T095084,-->,T076052,-0.49263450831821,-
T095084,-->,T148898,0.557842340641044,+
T095084,-->,T193795,0.436622991658389,+
T095309,-->,T063087,0.816920070340845,+
T095309,-->,T094800,0.68651728602186,+
T095309,-->,T095310,0.778049889189692,+
T095310,-->,T169251,0.705688347254506,+
T095314,-->,T092766,0.41898886599298,+
T095394,-->,T066047,0.679718321316923,+
T095394,-->,T124862,0.590008403676642,+
T095394,-->,T174215,0.649316436596033,+
T095394,-->,T192978,-0.378186998132575,-
T095515,-->,T156570,0.207901116926139,+
T095839,-->,T034389,0.542300880003193,+
T095839,-->,T039039,0.569753240045524,+
T095839,-->,T089398,0.478228258707026,+
T096852,-->,T093535,0.599024717266078,+
T098701,-->,T022816,0.450140255807977,+
T098771,-->,T002501,0.47687310046083,+
T098771,-->,T049357,0.595074344775329,+
T098771,-->,T131788,0.68701229342884,+
T098771,-->,T150964,0.684664250873085,+
T098885,-->,T004343,0.386437766465446,+
T098885,-->,T150964,0.567700803240723,+
T099271,-->,T064961,0.562838074017228,+
T099271,-->,T082875,0.5537450081915,+
T099272,-->,T032231,-0.514901891561895,-
T099272,-->,T070178,0.725572032208826,+
T099272,-->,T076811,0.632332112537522,+
T099272,-->,T078346,0.726577114775586,+
T099272,-->,T099271,0.643496035757473,+
T099272,-->,T125081,0.6852976142155,+
T099539,-->,T021830,0.603785239091885,+
T099539,-->,T061260,0.793959353693389,+
T099539,-->,T114499,0.824553118891484,+
T099539,-->,T133709,0.833339135653512,+
T099539,-->,T160860,0.811710403810314,+
T100486,-->,T089039,0.466765919774639,+
T100654,-->,T051165,0.620967259315916,+
T100654,-->,T078232,0.636781440489255,+
T100654,-->,T122634,0.583361135720652,+
T100654,-->,T162279,0.45991043654921,+
T100871,-->,T125719,0.742914043682907,+
T100871,-->,T169252,0.633283854714817,+
T100872,-->,T070619,0.76784717937338,+
T101302,-->,T011410,0.360677825196332,+
T101302,-->,T021287,0.485174803547711,+
T101418,-->,T083742,0.418713156564364,+
T101707,-->,T013131,0.256969917022724,+
T101708,-->,T128173,0.305515234436274,+
T102535,-->,T031631,0.429681699857417,+
T102535,-->,T082875,0.507053266625089,+
T102535,-->,T170118,0.554099132642421,+
T102535,-->,T187562,0.560246994046809,+
T102571,-->,T035792,0.692761666102991,+
T102571,-->,T076053,0.551556224741703,+
T102571,-->,T099355,0.776367463461332,+
T102571,-->,T099539,0.765042299511108,+
T102571,-->,T155325,0.845448669906782,+
T102663,-->,T010532,0.731957361861605,+
T102663,-->,T017161,0.696333653345253,+
T102663,-->,T031631,0.49644626240916,+
T102663,-->,T050892,0.758593034836508,+
T102663,-->,T053531,0.765192127643399,+
T102663,-->,T070619,0.727190195165113,+
T102663,-->,T164318,0.603574063582705,+
T104383,-->,T083592,0.565482840955447,+
T104569,-->,T104383,0.681184449234317,+
T104569,-->,T104616,0.50909802309411,+
T104569,-->,T104635,0.599330294612734,+
T104569,-->,T139375,0.754487921955348,+
T104569,-->,T146273,0.668260799246425,+
T104616,-->,T161514,0.408912525984515,+
T104635,-->,T041396,0.418786818895371,+
T104635,-->,T050428,0.491882672050302,+
T104635,-->,T092203,0.520231853224898,+
T104723,-->,T093328,0.625755945245739,+
T104723,-->,T094789,0.789768139292631,+
T104730,-->,T053910,0.515158559999023,+
T105248,-->,T045502,0.429113697513198,+
T105248,-->,T165004,0.509675144206586,+
T105249,-->,T139375,0.560946956816568,+
T105600,-->,T017360,0.735583802700216,+
T105642,-->,T168717,0.378471085964925,+
T105642,-->,T200604,0.450160510981358,+
T105722,-->,T023192,0.492738179834131,+
T105722,-->,T069636,0.496551834981854,+
T105722,-->,T074528,0.344509370953642,+
T105763,-->,T105600,0.812795166173779,+
T105763,-->,T106003,0.671543108290885,+
T105797,-->,T163896,0.701052324839427,+
T106002,-->,T106088,0.333691602551479,+
T106088,-->,T008662,0.419557003391391,+
T106088,-->,T062713,0.0965011401023707,+
T106088,-->,T073892,0.386677232718583,+
T106088,-->,T077777,0.413989709664164,+
T106088,-->,T108651,0.347063466048381,+
T106303,-->,T002571,0.397248155343898,+
T106303,-->,T037825,0.326259548601067,+
T106303,-->,T126975,0.265486597468468,+
T106310,-->,T056062,0.556083105379359,+
T106310,-->,T061507,0.676898368046558,+
T106310,-->,T072695,0.557160274299991,+
T106310,-->,T190740,0.662981167992347,+
T106669,-->,T123719,0.560707713215261,+
T106670,-->,T093133,0.696561634926545,+
T107438,-->,T020788,0.711916315271533,+
T108174,-->,T093327,0.776666466245579,+
T108174,-->,T163648,0.638453469517767,+
T108174,-->,T177132,0.732565630430419,+
T108651,-->,T109221,0.335287672833081,+
T109221,-->,T000106,0.45036808628322,+
T109221,-->,T035747,0.480425707892638,+
T109221,-->,T143696,0.559044636367004,+
T109989,-->,T072583,0.476736392521099,+
T109989,-->,T134737,0.45609605003605,+
T110033,-->,T037624,0.594873731509169,+
T110246,-->,T052310,0.512470325965439,+
T110246,-->,T089256,0.291289412785031,+
T110726,-->,T024245,0.287926275763216,+
T110726,-->,T072540,0.350567775007492,+
T110726,-->,T089256,0.359228236684095,+
T110726,-->,T199607,0.174528872038754,+
T111019,-->,T137111,0.470428681294413,+
T111019,-->,T150696,0.438837259148213,+
T111886,-->,T002501,0.374035847043669,+
T111886,-->,T134710,-0.0962113042858091,-
T111886,-->,T193444,0.318695247289111,+
T112077,-->,T151706,0.493548378185914,+
T112148,-->,T028618,0.33643941978006,+
T112148,-->,T059676,0.542628812517388,+
T112148,-->,T101707,0.350497707367481,+
T112148,-->,T160102,0.409798745428277,+
T112148,-->,T180530,0.101559549507807,+
T114499,-->,T005391,0.823800054276074,+
T116058,-->,T041006,0.426637044808064,+
T116164,-->,T145662,0.545412330976311,+
T116164,-->,T184623,0.467432195554886,+
T116194,-->,T050428,0.549194314384109,+
T116194,-->,T051165,0.599057549763459,+
T116194,-->,T149240,0.522426651273774,+
T116501,-->,T034242,0.690184577617243,+
T116501,-->,T041005,0.661131293078345,+
T116501,-->,T059214,0.696540215271308,+
T116890,-->,T031930,0.686765362386976,+
T117589,-->,T076906,0.336382005119814,+
T117729,-->,T059676,0.446955114827705,+
T117729,-->,T128815,0.455732665047369,+
T117796,-->,T032903,0.404001953871904,+
T117796,-->,T178093,0.347093352916694,+
T118278,-->,T121697,0.621276752432048,+
T118278,-->,T173907,0.633534886812101,+
T118901,-->,T101302,0.419426485599955,+
T118901,-->,T137111,0.494212993221007,+
T118965,-->,T042184,0.38917105725584,+
T118965,-->,T076906,0.462531400501098,+
T118965,-->,T082876,0.500004181323132,+
T118965,-->,T116890,0.514340464757841,+
T118965,-->,T180530,0.386905733437892,+
T119025,-->,T012561,0.419500158821553,+
T119025,-->,T063491,0.265767305187066,+
T119025,-->,T145733,0.444009456526267,+
T119423,-->,T148742,0.389851100638117,+
T119425,-->,T020133,0.251915797750319,+
T120141,-->,T022375,0.360371133724351,+
T120383,-->,T158334,0.3826333466893,+
T120384,-->,T094071,0.84070980368056,+
T120384,-->,T094789,0.818650788536244,+
T120384,-->,T095081,0.765537704707773,+
T121125,-->,T039795,0.443975729746831,+
T121125,-->,T123523,0.579459029430011,+
T121125,-->,T193395,0.422012331477726,+
T121196,-->,T008662,0.329869137301207,+
T121351,-->,T071145,0.664151734573924,+
T121691,-->,T061722,0.455830011684114,+
T121691,-->,T083742,0.310534769857698,+
T121697,-->,T035792,0.650592286507025,+
T121697,-->,T063932,0.725188020580488,+
T121954,-->,T014852,0.420551905594068,+
T121956,-->,T052310,0.640367024101408,+
T121956,-->,T055881,0.529322009472295,+
T121958,-->,T128815,0.355647237421952,+
T122153,-->,T063319,0.370207316880841,+
T122153,-->,T089039,0.488092657093772,+
T122205,-->,T051614,-0.274403493430907,-
T122205,-->,T057940,0.291087783352944,+
T122205,-->,T095839,0.406549238772793,+
T122205,-->,T147580,0.380463461979087,+
T122326,-->,T100654,0.51098745819025,+
T122326,-->,T105642,0.251453962486701,+
T122550,-->,T024245,0.326607940414914,+
T122550,-->,T052884,0.446430846511441,+
T122550,-->,T095366,0.545821372897284,+
T122550,-->,T145662,0.482649888707172,+
T122550,-->,T169888,0.48682332459995,+
T122550,-->,T196704,0.403965722921122,+
T122634,-->,T085528,0.414509768593456,+
T122634,-->,T132573,0.604780907669335,+
T123326,-->,T198042,0.645063358273756,+
T123523,-->,T020570,0.674717509575986,+
T123523,-->,T051165,-0.504365239548685,-
T123523,-->,T051703,0.592579107485761,+
T123523,-->,T116164,0.562109493681034,+
T123698,-->,T086066,0.389363319761752,+
T123698,-->,T111019,0.455649230035668,+
T123698,-->,T164754,0.414898234841424,+
T123698,-->,T180530,-0.268068243272411,-
T123719,-->,T008481,0.355137698812017,+
T123719,-->,T144479,0.433861821477974,+
T123719,-->,T161513,0.26234406247868,+
T123721,-->,T030585,0.672195259658822,+
T123721,-->,T064961,0.562996841418287,+
T123721,-->,T074126,0.601995196356616,+
T123721,-->,T108400,0.496928372774953,+
T123721,-->,T122326,0.522214337132549,+
T123721,-->,T124862,0.626160274925888,+
T123721,-->,T162212,0.560200926736411,+
T124809,-->,T037825,0.543004416738171,+
T124809,-->,T064524,0.512168477164297,+
T124809,-->,T076126,0.534389461093718,+
T124862,-->,T124863,0.802713180512243,+
T124863,-->,T011787,-0.475334597800901,-
T124863,-->,T151250,0.572684451902278,+
T124863,-->,T151563,0.615078564851154,+
T124863,-->,T158742,0.551678506939459,+
T124866,-->,T042191,0.583430089771285,+
T124866,-->,T083375,0.51331434731099,+
T124866,-->,T118278,0.662361529936817,+
T125081,-->,T064961,0.595144685430762,+
T125081,-->,T076052,0.699722126980983,+
T125081,-->,T106670,0.71363262334359,+
T125081,-->,T121697,0.65579153928347,+
T125081,-->,T129708,-0.540768978689412,-
T125081,-->,T160762,-0.266957853658424,-
T125081,-->,T164947,0.711618135792795,+
T125332,-->,T019717,0.404260602204928,+
T125332,-->,T074910,0.442607835779397,+
T125332,-->,T110246,0.456699127998559,+
T125332,-->,T110247,0.404444786948492,+
T125629,-->,T041396,0.497784179548721,+
T125629,-->,T111983,0.337582386835296,+
T125629,-->,T128606,0.575839010018425,+
T125629,-->,T163537,0.524450659401924,+
T125629,-->,T199863,0.485633189289092,+
T125709,-->,T024243,0.423048662060398,+
T125719,-->,T023206,0.771539738365831,+
T125719,-->,T093327,0.728378721138453,+
T126067,-->,T054985,0.36010813619909,+
T126067,-->,T074200,0.449335346862765,+
T126228,-->,T019299,0.547928912632102,+
T126228,-->,T052885,0.608557005529716,+
T126228,-->,T067439,0.324443535438854,+
T126229,-->,T126228,0.540940750748579,+
T126229,-->,T126517,0.236113413969346,+
T126229,-->,T169895,0.392813430499371,+
T126379,-->,T086414,0.609512654614202,+
T126379,-->,T123326,0.615479453892759,+
T126388,-->,T005391,0.831005760842777,+
T126388,-->,T028060,0.800432322398259,+
T126388,-->,T045052,0.588623636650625,+
T126388,-->,T069423,0.717264855788658,+
T126388,-->,T139461,0.824704577066684,+
T126388,-->,T160860,0.817615610827086,+
T126517,-->,T088176,0.255627690650015,+
T126786,-->,T043527,0.69830546380961,+
T126786,-->,T047618,0.705276864546823,+
T126786,-->,T085803,0.617255146901549,+
T126786,-->,T154945,0.71007642268405,+
T127019,-->,T027301,0.41304738385783,+
T127019,-->,T184623,0.522410809083934,+
T128173,-->,T131936,0.485612474462725,+
T128173,-->,T162139,0.352296840217204,+
T128606,-->,T034489,-0.244514372420072,-
T128627,-->,T015688,0.856633208933566,+
T128627,-->,T016750,0.827612579612709,+
T128627,-->,T018082,0.809928487743225,+
T128627,-->,T076283,0.801996319287179,+
T128627,-->,T108174,0.867930341740163,+
T128815,-->,T051180,0.290107570448529,+
T128815,-->,T059676,0.420024790850923,+
T128815,-->,T128173,0.380940148918135,+
T129509,-->,T098771,0.44115894019701,+
T129708,-->,T023192,-0.4354000941397,-
T129708,-->,T098701,0.438705536316605,+
T129708,-->,T194088,0.387696171963404,+
T130775,-->,T122205,0.331142214983445,+
T131788,-->,T072587,0.404500177011051,+
T131788,-->,T145727,0.542185734522625,+
T131789,-->,T111019,0.442195898196507,+
T131936,-->,T017335,0.678546274710984,+
T131936,-->,T134641,0.49631410640627,+
T131936,-->,T145188,0.511581298509661,+
T132570,-->,T083761,0.269020997446719,+
T132572,-->,T082365,-0.136842300133799,-
T132572,-->,T122634,0.759978531920992,+
T132573,-->,T042191,0.561073047714056,+
T132573,-->,T091835,0.65195786075608,+
T133319,-->,T060493,-0.264277041085895,-
T133319,-->,T130775,0.167429533694154,+
T133319,-->,T162285,0.425543804445522,+
T133319,-->,T182932,0.182505873002362,+
T133490,-->,T041396,0.447490226441485,+
T133709,-->,T126388,0.808489015125683,+
T133793,-->,T052942,0.399837902267096,+
T133794,-->,T061721,-0.42006600795936,-
T133794,-->,T150961,0.33235410212468,+
T134106,-->,T089940,0.337722461144263,+
T134106,-->,T147217,0.430931831781206,+
T134641,-->,T148897,0.487509715659208,+
T134660,-->,T038738,0.388411081187126,+
T134660,-->,T042191,0.376980063542571,+
T134710,-->,T019402,0.437155271614214,+
T134710,-->,T034486,0.386752774485558,+
T134710,-->,T045077,0.386817747348844,+
T134737,-->,T001802,-0.385146500687153,-
T134737,-->,T019724,0.44533548801474,+
T134869,-->,T184922,0.480912388308051,+
T134944,-->,T046235,0.502857738629883,+
T134944,-->,T096852,-0.457608516110588,-
T135186,-->,T124863,0.267975350398339,+
T135324,-->,T126379,0.622117039695059,+
T135555,-->,T194375,-0.395454590046278,-
T135660,-->,T068972,0.346497065477378,+
T135660,-->,T125332,0.578994701029547,+
T136043,-->,T032231,0.407131729514287,+
T136046,-->,T028981,0.611402437585069,+
T136046,-->,T148742,0.554425590123091,+
T136583,-->,T136648,0.362192654960993,+
T136648,-->,T068321,0.309908618740693,+
T136648,-->,T105942,-0.265474746869721,-
T136648,-->,T134710,0.30891307936473,+
T136949,-->,T074914,0.448913064912902,+
T137081,-->,T036299,0.382475198113852,+
T137081,-->,T098701,0.368459340049098,+
T137081,-->,T129708,0.374066731743393,+
T137111,-->,T137892,0.393042972866038,+
T137111,-->,T182667,0.457064809545686,+
T137896,-->,T024243,0.509149306730867,+
T137896,-->,T145662,0.454284256349301,+
T138182,-->,T130775,0.323107899243193,+
T138318,-->,T139375,0.684359489468725,+
T139375,-->,T139374,0.739645552087352,+
T139375,-->,T158743,0.791924039250709,+
T139461,-->,T031931,0.809090443635287,+
T139461,-->,T045053,0.856566970470501,+
T139461,-->,T139375,0.822909271601239,+
T140760,-->,T019402,0.496658084732234,+
T140760,-->,T021001,0.413875381638047,+
T141005,-->,T093757,0.459158172209052,+
T141005,-->,T095084,0.633827337003528,+
T141005,-->,T148742,0.628204179027282,+
T141006,-->,T131936,0.520809195159084,+
T141786,-->,T045052,0.592772904080109,+
T141786,-->,T164776,0.802734471268914,+
T142401,-->,T043528,0.78028881170699,+
T142401,-->,T139375,0.815649007558109,+
T142639,-->,T141005,0.418035521472105,+
T142648,-->,T142651,0.462657692415824,+
T142651,-->,T051739,0.533998693390818,+
T142651,-->,T056183,0.494084222688723,+
T143696,-->,T094800,0.683738931607603,+
T144479,-->,T123326,0.666522871957653,+
T145188,-->,T013616,0.342475207758339,+
T145662,-->,T004396,0.533313355959592,+
T145662,-->,T043053,0.50171746567249,+
T145725,-->,T142639,0.376341397697288,+
T145725,-->,T150963,0.477184924838874,+
T145726,-->,T052342,0.48114967435762,+
T145726,-->,T059179,0.674838501523964,+
T145726,-->,T145725,0.7846525690092,+
T145726,-->,T148742,0.549429610973189,+
T145727,-->,T002501,0.55681737565666,+
T145727,-->,T145726,0.802281171751653,+
T145731,-->,T052886,0.592338923927545,+
T145731,-->,T129509,0.571344593505258,+
T145733,-->,T145725,0.562376069445724,+
T145733,-->,T145732,0.63652612413143,+
T146273,-->,T090493,0.652405104616251,+
T146273,-->,T120141,0.506984941212137,+
T146273,-->,T146271,0.591643465577798,+
